UTC_TX,Latitude_raw_TX,Latitude_dir_TX,Longitude_raw_TX,Longitude_dir_TX,speed_raw_TX,heading_raw_TX,seq_num_TX,UTC_RX,Latitude_raw_RX,Latitude_dir_RX,Longitude_raw_RX,Longitude_dir_RX,speed_raw_RX,heading_raw_RX,IPG,Latency,Distance_RXTX,UTC_RAW_GPS,diff
163534.30,4437.97214,N,01056.89034,E,22.646,28.02,1161,163534.304667,4438.07691,N,01056.99641,E,16.467,219.27,293.923000,4.667000,196.782750,163534.40,95333
163534.80,4437.97485,N,01056.89258,E,22.619,31.90,1162,163534.805699,4438.07514,N,01056.99438,E,16.630,219.38,501.032000,5.699000,188.381289,163534.90,94301
163535.20,4437.97700,N,01056.89464,E,23.690,34.54,1163,163535.205721,4438.07336,N,01056.99236,E,16.535,219.30,400.022000,5.721000,180.994848,163535.40,194279
163535.60,4437.97915,N,01056.89687,E,24.183,37.12,1164,163535.605077,4438.07186,N,01056.99079,E,16.669,217.42,399.356000,5.077000,174.134145,163535.80,194923
163536.00,4437.98129,N,01056.89923,E,24.732,38.40,1165,163536.009023,4438.07075,N,01056.98961,E,16.580,217.02,403.946000,9.023000,168.017642,163536.10,90977
163536.40,4437.98358,N,01056.90161,E,25.576,37.78,1166,163536.406787,4438.06920,N,01056.98803,E,17.199,216.34,397.764000,6.787000,160.801676,163536.50,93213
163536.80,4437.98583,N,01056.90409,E,25.933,38.29,1167,163536.806665,4438.06722,N,01056.98606,E,17.595,214.69,399.878000,6.665000,152.848560,163537.00,193335
163537.30,4437.98882,N,01056.90705,E,26.241,37.23,1168,163537.305721,4438.06483,N,01056.98365,E,17.741,215.20,499.056000,5.721000,142.747400,163537.60,294279
163537.70,4437.99120,N,01056.90949,E,26.583,36.35,1169,163537.705691,4438.06398,N,01056.98286,E,18.399,213.50,399.970000,5.691000,136.682653,163537.80,94309
163538.20,4437.99427,N,01056.91249,E,27.156,35.13,1170,163538.207672,4438.06190,N,01056.98088,E,17.878,213.03,501.981000,7.672000,127.021177,163538.30,92328
163538.60,4437.99679,N,01056.91476,E,27.178,32.60,1171,163538.611635,4438.05924,N,01056.97847,E,18.800,215.71,403.963000,11.635000,117.319673,163538.90,288365
163539.00,4437.99932,N,01056.91711,E,27.369,33.22,1172,163539.006241,4438.05790,N,01056.97720,E,19.332,214.47,394.606000,6.241000,110.065669,163539.20,193759
163539.40,4438.00186,N,01056.91948,E,27.795,34.33,1173,163539.409089,4438.05652,N,01056.97593,E,19.484,214.66,402.848000,9.089000,102.719384,163539.50,90911
163539.80,4438.00439,N,01056.92194,E,27.966,34.64,1174,163539.806737,4438.05426,N,01056.97364,E,20.067,217.14,397.648000,6.737000,93.727672,163540.00,193263
163540.20,4438.00693,N,01056.92452,E,28.218,36.12,1175,163540.209786,4438.05292,N,01056.97225,E,20.273,216.34,403.049000,9.786000,86.438072,163540.30,90214
163540.60,4438.00948,N,01056.92713,E,28.444,36.06,1176,163540.606085,4438.04983,N,01056.96881,E,20.678,218.53,396.299000,6.085000,75.827856,163541.00,393915
163541.00,4438.01198,N,01056.92977,E,28.409,36.96,1177,163541.008608,4438.04893,N,01056.96780,E,20.662,218.12,402.523000,8.608000,69.431509,163541.20,191392
163541.40,4438.01450,N,01056.93248,E,28.484,37.75,1178,163541.409769,4438.04715,N,01056.96577,E,20.805,218.48,401.161000,9.769000,61.335932,163541.60,190231
163541.80,4438.01691,N,01056.93518,E,28.018,38.47,1179,163541.809628,4438.04537,N,01056.96372,E,21.163,218.50,399.859000,9.628000,53.441240,163542.00,190372
163542.20,4438.01926,N,01056.93780,E,26.639,38.16,1180,163542.210675,4438.04401,N,01056.96217,E,20.788,219.38,401.047000,10.675000,46.453077,163542.30,89325
163542.40,4438.02036,N,01056.93905,E,25.347,38.72,1181,163542.409695,4438.04309,N,01056.96114,E,20.846,219.08,199.020000,9.695000,42.647956,163542.50,90305
163542.80,4438.02242,N,01056.94136,E,23.087,38.49,1182,163542.808661,4438.04035,N,01056.95791,E,21.591,220.51,398.966000,8.661000,33.601566,163543.10,291339
163543.00,4438.02339,N,01056.94242,E,22.030,37.70,1183,163543.096279,4438.03990,N,01056.95737,E,21.554,220.33,287.618000,96.279000,30.927586,163543.20,103721
163543.20,4438.02431,N,01056.94339,E,20.791,36.84,1184,163543.205696,4438.03943,N,01056.95684,E,21.406,219.87,109.417000,5.696000,28.313229,163543.30,94304
163543.40,4438.02516,N,01056.94434,E,19.769,38.24,1185,163543.398672,4438.03897,N,01056.95630,E,21.627,220.00,192.976000,1.328000,25.846316,163543.40,1328
163544.00,4438.02769,N,01056.94706,E,19.058,38.01,1186,163544.005680,4438.03472,N,01056.95147,E,21.879,218.02,607.008000,5.680000,13.096057,163544.30,294320
163544.70,4438.03065,N,01056.95016,E,19.499,36.15,1187,163544.700787,4438.03182,N,01056.94838,E,21.610,217.69,695.107000,0.787000,2.233773,163544.90,199213
163545.20,4438.03286,N,01056.95247,E,19.915,37.29,1188,163545.208734,4438.02993,N,01056.94636,E,21.567,217.39,507.947000,8.734000,5.734196,163545.30,91266
163545.70,4438.03519,N,01056.95494,E,21.016,37.37,1189,163545.707111,4438.02758,N,01056.94385,E,21.541,217.04,498.377000,7.111000,14.494428,163545.80,92889
163546.10,4438.03690,N,01056.95681,E,19.040,38.60,1190,163546.104680,4438.02568,N,01056.94179,E,21.687,218.08,397.569000,4.680000,21.281195,163546.20,95320
163546.40,4438.03808,N,01056.95803,E,17.565,37.02,1191,163546.410748,4438.02376,N,01056.93975,E,21.522,215.86,306.068000,10.748000,27.105161,163546.60,189252
163547.00,4438.04031,N,01056.96037,E,16.613,37.47,1192,163547.008717,4438.02077,N,01056.93666,E,22.314,216.62,597.969000,8.717000,36.911799,163547.20,191283
163547.80,4438.04342,N,01056.96351,E,17.869,33.58,1193,163547.810718,4438.01727,N,01056.93312,E,21.888,215.11,802.001000,10.718000,49.321601,163547.90,89282
163548.30,4438.04558,N,01056.96551,E,18.602,34.43,1194,163548.308686,4438.01479,N,01056.93061,E,22.172,215.38,497.968000,8.686000,58.024256,163548.40,91314
163548.80,4438.04771,N,01056.96770,E,19.325,36.55,1195,163548.804696,4438.01243,N,01056.92811,E,21.633,215.93,496.010000,4.696000,66.463991,163548.90,95304
163549.20,4438.04948,N,01056.96959,E,20.308,37.40,1196,163549.206104,4438.00806,N,01056.92373,E,21.591,215.09,401.408000,6.104000,77.997760,163549.80,593896
163549.80,4438.05225,N,01056.97246,E,20.568,36.51,1197,163549.808100,4438.00658,N,01056.92225,E,21.837,215.62,601.996000,8.100000,85.981954,163550.10,291900
163550.50,4438.05533,N,01056.97582,E,19.594,38.33,1198,163550.503083,4438.00411,N,01056.91978,E,21.870,215.48,694.983000,3.083000,96.416421,163550.60,96917
163550.90,4438.05698,N,01056.97755,E,18.228,36.31,1199,163550.905069,4438.00212,N,01056.91783,E,21.725,215.09,401.986000,5.069000,103.252394,163551.00,94931
163551.30,4438.05839,N,01056.97922,E,16.530,38.39,1200,163551.308068,4437.99968,N,01056.91544,E,21.370,214.57,402.999000,8.068000,110.491620,163551.50,191932
163551.70,4438.05967,N,01056.98068,E,14.826,40.18,1201,163551.702806,4437.99774,N,01056.91358,E,20.934,214.22,394.738000,2.806000,116.542291,163551.90,197194
163552.40,4438.06130,N,01056.98308,E,10.946,48.91,1203,163552.409772,4437.99489,N,01056.91081,E,20.417,214.79,706.966000,9.772000,124.989520,163552.50,90228
163552.50,4438.06145,N,01056.98346,E,10.982,54.18,1204,163552.507775,4437.99349,N,01056.90943,E,20.606,214.95,98.003000,7.775000,127.910615,163552.80,292225
163552.70,4438.06170,N,01056.98422,E,10.653,61.40,1205,163552.801359,4437.99303,N,01056.90897,E,20.298,215.82,293.584000,101.359000,129.270519,163552.90,98641
163553.80,4438.06158,N,01056.98834,E,10.800,103.96,1210,163553.812797,4437.98805,N,01056.90396,E,19.563,217.49,1011.438000,12.797000,138.625486,163554.00,187203
163802.90,4437.78344,N,01057.06275,E,20.872,136.49,1526,163802.909911,4437.97382,N,01057.22312,E,15.916,209.10,129097.114000,9.911000,356.123218,163803.20,290089
163803.40,4437.78146,N,01057.06569,E,20.843,132.38,1527,163803.409910,4437.97217,N,01057.22183,E,17.222,210.28,499.999000,9.910000,356.558318,163803.60,190090
163825.70,4437.78716,N,01057.05793,E,19.101,140.41,1589,163825.705957,4437.86692,N,01057.13547,E,17.210,211.58,22296.047000,5.957000,149.655018,163825.80,94043
163826.30,4437.78479,N,01057.06097,E,19.426,136.62,1590,163826.307264,4437.86324,N,01057.13242,E,16.677,212.27,601.307000,7.264000,146.976900,163826.70,392736
163826.90,4437.78253,N,01057.06415,E,19.213,133.69,1591,163826.916980,4437.86089,N,01057.13048,E,16.416,210.14,609.716000,16.980000,146.593059,163827.30,383020
163827.70,4437.77982,N,01057.06870,E,18.842,126.58,1592,163827.709449,4437.85897,N,01057.12884,E,16.248,211.69,792.469000,9.449000,147.802679,163827.80,90551
163828.10,4437.77868,N,01057.07114,E,18.758,122.27,1593,163828.106914,4437.85701,N,01057.12708,E,16.236,213.36,397.465000,6.914000,146.142870,163828.30,193086
163828.30,4437.77821,N,01057.07242,E,18.394,118.08,1594,163828.312272,4437.85539,N,01057.12579,E,16.695,210.39,205.358000,12.272000,143.937300,163828.70,387728
163828.60,4437.77758,N,01057.07438,E,18.268,113.05,1595,163828.697528,4437.85456,N,01057.12516,E,16.524,209.84,385.256000,97.528000,143.483440,163828.90,202472
163829.10,4437.77684,N,01057.07775,E,18.030,103.17,1596,163829.105981,4437.85343,N,01057.12422,E,16.151,209.94,408.453000,5.981000,142.631131,163829.20,94019
163829.50,4437.77657,N,01057.08051,E,17.686,94.48,1597,163829.507054,4437.85190,N,01057.12296,E,16.116,210.80,401.073000,7.054000,140.191527,163829.60,92946
163830.30,4437.77687,N,01057.08596,E,17.708,78.77,1600,163830.301898,4437.84880,N,01057.12040,E,16.559,210.20,794.844000,1.898000,133.708575,163830.40,98102
163830.50,4437.77713,N,01057.08728,E,17.732,74.21,1601,163830.507941,4437.84754,N,01057.11934,E,17.570,211.23,206.043000,7.941000,130.845294,163830.70,192059
163831.20,4437.77856,N,01057.09161,E,17.660,60.28,1603,163831.211328,4437.84408,N,01057.11650,E,18.538,210.63,703.387000,11.328000,121.656870,163831.50,288672
163831.60,4437.77970,N,01057.09383,E,17.503,52.58,1604,163831.607292,4437.84314,N,01057.11574,E,19.323,210.10,395.964000,7.292000,117.755808,163831.70,92708
163832.20,4437.78175,N,01057.09669,E,17.220,41.41,1606,163832.208888,4437.84013,N,01057.11336,E,21.197,209.59,601.596000,8.888000,108.309511,163832.30,91112
163832.60,4437.78332,N,01057.09830,E,17.575,34.25,1607,163832.610927,4437.83797,N,01057.11167,E,22.547,209.38,402.039000,10.927000,101.360352,163832.70,89073
163832.90,4437.78459,N,01057.09930,E,17.740,28.35,1608,163832.907931,4437.83449,N,01057.10900,E,24.293,209.28,297.004000,7.931000,92.523414,163833.30,392069
163833.20,4437.78593,N,01057.10013,E,17.665,22.78,1609,163833.298488,4437.83389,N,01057.10853,E,24.649,209.31,390.557000,98.488000,88.917939,163833.40,101512
163833.60,4437.78782,N,01057.10096,E,17.875,14.90,1610,163833.605944,4437.83208,N,01057.10712,E,24.601,209.46,307.456000,5.944000,82.045845,163833.70,94056
163833.90,4437.78931,N,01057.10132,E,18.083,8.44,1611,163833.909907,4437.82912,N,01057.10477,E,24.292,209.00,303.963000,9.907000,73.785177,163834.20,290093
163834.20,4437.79081,N,01057.10147,E,18.067,2.46,1612,163834.207878,4437.82856,N,01057.10429,E,24.040,210.44,297.971000,7.878000,69.965315,163834.30,92122
163834.70,4437.79333,N,01057.10131,E,18.307,354.88,1613,163834.711928,4437.82413,N,01057.10066,E,22.262,210.97,504.050000,11.928000,57.080399,163835.10,388072
163835.10,4437.79535,N,01057.10085,E,18.394,349.76,1614,163835.111965,4437.82311,N,01057.09976,E,21.590,211.66,400.037000,11.965000,51.447237,163835.30,188035
163835.40,4437.79684,N,01057.10033,E,18.444,345.10,1615,163835.410952,4437.82215,N,01057.09892,E,20.534,212.41,298.987000,10.952000,46.907656,163835.50,89048
163835.80,4437.79880,N,01057.09940,E,18.758,339.92,1616,163835.806011,4437.82040,N,01057.09729,E,18.548,214.01,395.059000,6.011000,40.035236,163835.90,93989
163836.10,4437.80023,N,01057.09853,E,18.793,335.80,1617,163836.106280,4437.81924,N,01057.09615,E,16.742,214.74,300.269000,6.280000,35.237577,163836.20,93720
163836.40,4437.80163,N,01057.09750,E,18.997,331.47,1618,163836.409995,4437.81795,N,01057.09469,E,14.295,219.66,303.715000,9.995000,30.256901,163836.60,190005
163836.70,4437.80297,N,01057.09633,E,19.026,326.98,1619,163836.705900,4437.81741,N,01057.09400,E,13.090,222.68,295.905000,5.900000,26.770145,163836.80,94100
163837.10,4437.80468,N,01057.09458,E,19.058,322.51,1620,163837.103911,4437.81616,N,01057.09210,E,10.127,229.91,398.011000,3.911000,21.288450,163837.40,296089
163837.60,4437.80667,N,01057.09218,E,18.942,317.88,1621,163837.610987,4437.81528,N,01057.09032,E,9.125,237.37,507.076000,10.987000,15.966338,163838.00,389013
163838.10,4437.80849,N,01057.08962,E,18.583,312.99,1622,163838.106019,4437.81505,N,01057.08970,E,8.895,242.21,495.032000,6.019000,12.157336,163838.20,93981
163838.70,4437.81048,N,01057.08636,E,18.201,308.88,1623,163838.706925,4437.81456,N,01057.08779,E,8.808,254.33,600.906000,6.925000,7.573555,163838.80,93075
163839.40,4437.81248,N,01057.08233,E,17.961,302.56,1624,163839.413007,4437.81443,N,01057.08516,E,10.315,272.61,706.082000,13.007000,3.713339,163839.50,86993
163840.10,4437.81421,N,01057.07800,E,18.205,297.52,1625,163840.104958,4437.81489,N,01057.08227,E,11.610,285.21,691.951000,4.958000,1.802205,163840.20,95042
163840.60,4437.81522,N,01057.07472,E,18.575,291.39,1626,163840.613283,4437.81570,N,01057.07837,E,14.014,285.09,508.325000,13.283000,1.415667,163841.00,386717
163841.00,4437.81583,N,01057.07200,E,18.254,286.46,1627,163841.013314,4437.81580,N,01057.07783,E,14.321,284.28,400.031000,13.314000,1.759894,163841.10,86686
163841.50,4437.81629,N,01057.06847,E,18.460,277.72,1628,163841.508353,4437.81630,N,01057.07441,E,15.246,279.97,495.039000,8.353000,1.792298,163841.70,191647
163841.70,4437.81633,N,01057.06705,E,18.218,272.71,1629,163841.706943,4437.81637,N,01057.07382,E,15.418,279.35,198.590000,6.943000,2.043973,163841.80,93057
163841.90,4437.81629,N,01057.06561,E,18.382,268.04,1630,163841.906932,4437.81647,N,01057.07262,E,15.387,277.36,199.989000,6.932000,2.141185,163842.00,93068
163842.20,4437.81608,N,01057.06348,E,18.400,260.86,1631,163842.209995,4437.81656,N,01057.07078,E,15.786,272.28,303.063000,9.995000,2.375393,163842.30,90005
163842.40,4437.81584,N,01057.06207,E,18.478,256.52,1632,163842.413026,4437.81658,N,01057.06954,E,15.970,271.40,203.031000,13.026000,2.638276,163842.50,86974
163842.60,4437.81551,N,01057.06070,E,18.399,251.08,1633,163842.607937,4437.81648,N,01057.06767,E,16.084,263.77,194.911000,7.937000,2.766594,163842.80,192063
163842.80,4437.81510,N,01057.05936,E,18.597,245.99,1634,163842.804908,4437.81621,N,01057.06519,E,15.986,258.94,196.971000,4.908000,2.706625,163843.20,395092
163843.00,4437.81460,N,01057.05807,E,18.624,241.14,1635,163843.203426,4437.81611,N,01057.06459,E,15.946,257.86,398.518000,203.426000,3.420666,163843.30,96574
163843.20,4437.81402,N,01057.05687,E,18.572,235.70,1636,163843.299353,4437.81599,N,01057.06399,E,15.832,255.05,95.927000,99.353000,4.236034,163843.40,100647
163843.40,4437.81338,N,01057.05574,E,18.305,231.24,1637,163843.408929,4437.81586,N,01057.06338,E,16.248,253.44,109.576000,8.929000,5.141727,163843.50,91071
163843.60,4437.81268,N,01057.05470,E,18.240,225.86,1638,163843.608944,4437.81539,N,01057.06161,E,16.171,248.62,200.015000,8.944000,5.437854,163843.80,191056
163843.80,4437.81192,N,01057.05374,E,18.193,220.93,1639,163843.808939,4437.81501,N,01057.06048,E,16.185,244.94,199.995000,8.939000,6.076901,163844.00,191061
163844.00,4437.81110,N,01057.05288,E,18.189,216.39,1640,163844.007896,4437.81436,N,01057.05883,E,16.243,239.41,198.957000,7.896000,6.302672,163844.30,292104
163844.20,4437.81025,N,01057.05212,E,18.268,211.53,1641,163844.303404,4437.81332,N,01057.05675,E,16.400,232.41,295.508000,103.404000,5.858466,163844.70,396596
163844.40,4437.80934,N,01057.05144,E,18.457,207.50,1642,163844.698236,4437.81303,N,01057.05626,E,16.364,230.64,394.832000,298.236000,6.991415,163844.80,101764
163844.60,4437.80840,N,01057.05086,E,18.639,203.07,1643,163844.802383,4437.81273,N,01057.05577,E,16.452,229.10,104.147000,202.383000,8.160170,163844.90,97617
163844.90,4437.80692,N,01057.05018,E,18.653,196.26,1644,163844.906914,4437.81242,N,01057.05531,E,16.374,226.95,104.531000,6.914000,10.309721,163845.00,93086
163845.20,4437.80539,N,01057.04973,E,18.886,189.96,1645,163845.209903,4437.81139,N,01057.05398,E,16.659,220.62,302.989000,9.903000,11.193188,163845.30,90097
163845.60,4437.80328,N,01057.04947,E,19.164,182.52,1646,163845.604897,4437.80988,N,01057.05246,E,16.916,213.28,394.994000,4.897000,12.264667,163845.70,95103
163845.80,4437.80222,N,01057.04951,E,19.261,178.14,1647,163845.807921,4437.80907,N,01057.05181,E,16.922,209.18,203.024000,7.921000,12.713708,163845.90,92079
163846.20,4437.80007,N,01057.04984,E,19.616,171.79,1648,163846.207296,4437.80557,N,01057.05007,E,16.853,192.51,399.375000,7.296000,10.193105,163846.70,492704
163846.50,4437.79847,N,01057.05031,E,19.790,167.14,1649,163846.700385,4437.80464,N,01057.04987,E,17.057,188.32,493.089000,200.385000,11.435316,163846.90,199615
163847.00,4437.79583,N,01057.05145,E,20.000,160.50,1650,163847.003976,4437.80272,N,01057.04973,E,17.392,181.19,303.591000,3.976000,12.779426,163847.30,296024
163847.60,4437.79273,N,01057.05332,E,20.318,154.69,1651,163847.603934,4437.80022,N,01057.05004,E,18.429,172.57,599.958000,3.934000,13.916069,163847.80,196066
163848.20,4437.78974,N,01057.05569,E,20.839,148.65,1652,163848.203953,4437.79609,N,01057.05156,E,19.859,161.04,600.019000,3.953000,11.833924,163848.60,396047
163848.70,4437.78731,N,01057.05797,E,21.352,145.25,1653,163848.707964,4437.79452,N,01057.05239,E,20.268,158.14,504.011000,7.964000,13.467580,163848.90,192036
163849.40,4437.78404,N,01057.06159,E,21.770,139.74,1654,163849.402966,4437.79091,N,01057.05486,E,21.252,151.93,695.002000,2.966000,12.892742,163849.60,197034
163850.00,4437.78139,N,01057.06511,E,22.076,135.16,1655,163850.004314,4437.78837,N,01057.05697,E,21.505,148.58,601.348000,4.314000,13.166785,163850.10,95686
163850.60,4437.77882,N,01057.06886,E,22.487,133.59,1656,163850.604337,4437.78490,N,01057.06045,E,22.314,142.34,600.023000,4.337000,11.549964,163850.80,195663
163851.30,4437.77578,N,01057.07319,E,22.209,136.19,1657,163851.299333,4437.78209,N,01057.06388,E,22.363,137.91,694.996000,0.667000,12.026683,163851.40,100667
163851.80,4437.77357,N,01057.07613,E,21.819,137.26,1658,163851.806333,4437.77990,N,01057.06696,E,22.362,134.11,507.000000,6.333000,12.052960,163851.90,93667
163852.20,4437.77174,N,01057.07831,E,21.636,141.26,1659,163852.209039,4437.77819,N,01057.06946,E,22.260,133.50,402.706000,9.039000,12.248106,163852.30,90961
163852.70,4437.76931,N,01057.08072,E,21.194,146.01,1660,163852.708022,4437.77605,N,01057.07253,E,22.064,134.80,498.983000,8.022000,12.733013,163852.80,91978
163853.00,4437.76778,N,01057.08194,E,21.111,151.77,1661,163853.010887,4437.77333,N,01057.07601,E,22.119,139.34,302.865000,10.887000,10.440012,163853.40,389113
163853.50,4437.76524,N,01057.08384,E,20.668,153.39,1662,163853.507933,4437.77239,N,01057.07710,E,22.052,140.91,497.046000,7.933000,13.405892,163853.60,92067
163853.80,4437.76355,N,01057.08465,E,20.865,160.85,1663,163853.803043,4437.76992,N,01057.07966,E,21.810,145.55,295.110000,3.043000,11.900830,163854.10,296957
163854.20,4437.76120,N,01057.08551,E,21.322,165.67,1664,163854.212921,4437.76887,N,01057.08056,E,21.987,148.24,409.878000,12.921000,14.292678,163854.30,87079
163854.50,4437.75940,N,01057.08595,E,21.703,169.87,1665,163854.508989,4437.76614,N,01057.08258,E,22.208,152.59,296.068000,8.989000,12.532221,163854.80,291011
163855.10,4437.75577,N,01057.08638,E,21.931,176.65,1666,163855.104006,4437.76379,N,01057.08380,E,22.418,159.94,595.017000,4.006000,14.883430,163855.20,95994
163855.40,4437.75395,N,01057.08634,E,21.792,180.98,1667,163855.409081,4437.76201,N,01057.08455,E,22.281,163.92,305.075000,9.081000,14.946947,163855.50,90919
163855.80,4437.75155,N,01057.08609,E,21.719,184.68,1668,163855.806944,4437.75951,N,01057.08527,E,22.827,169.32,397.863000,6.944000,14.753935,163855.90,93056
163856.20,4437.74911,N,01057.08566,E,22.295,187.95,1669,163856.208980,4437.75691,N,01057.08566,E,23.560,175.12,402.036000,8.980000,14.455340,163856.30,91020
163856.60,4437.74664,N,01057.08505,E,22.664,190.36,1670,163856.602952,4437.75008,N,01057.08550,E,25.345,184.18,393.972000,2.952000,6.376622,163857.30,697048
163857.20,4437.74289,N,01057.08393,E,23.252,192.95,1671,163857.302421,4437.74866,N,01057.08521,E,25.788,187.65,699.469000,102.421000,10.700219,163857.50,197579
163857.70,4437.73969,N,01057.08279,E,24.017,194.82,1672,163857.705950,4437.74651,N,01057.08472,E,26.234,189.88,403.529000,5.950000,12.652567,163857.80,94050
163858.20,4437.73642,N,01057.08153,E,24.680,196.14,1673,163858.202372,4437.74213,N,01057.08338,E,27.145,193.38,496.422000,2.372000,10.596766,163858.40,197628
163858.80,4437.73248,N,01057.07986,E,25.070,197.26,1674,163858.807949,4437.73845,N,01057.08199,E,27.290,195.67,605.577000,7.949000,11.082550,163858.90,92051
163859.40,4437.72844,N,01057.07803,E,25.749,197.85,1675,163859.405962,4437.73412,N,01057.08014,E,26.819,197.47,598.013000,5.962000,10.545692,163859.50,94038
163859.80,4437.72573,N,01057.07667,E,25.951,199.39,1676,163859.805336,4437.73059,N,01057.07851,E,26.832,199.63,399.374000,5.336000,9.023888,163900.00,194664
163900.00,4437.72435,N,01057.07597,E,26.401,200.29,1677,163900.004913,4437.72919,N,01057.07786,E,26.496,198.62,199.577000,4.913000,8.987838,163900.20,195087
163900.40,4437.72160,N,01057.07451,E,26.435,200.99,1678,163900.404956,4437.72645,N,01057.07649,E,26.168,199.73,400.043000,4.956000,9.008094,163900.60,195044
163900.80,4437.71882,N,01057.07293,E,27.205,201.95,1679,163900.802952,4437.72375,N,01057.07507,E,25.823,200.58,397.996000,2.952000,9.159311,163901.00,197048
163901.20,4437.71605,N,01057.07124,E,27.348,203.83,1680,163901.206933,4437.72176,N,01057.07397,E,25.761,201.71,403.981000,6.933000,10.614070,163901.30,93067
163901.60,4437.71325,N,01057.06943,E,27.711,205.21,1681,163901.612940,4437.71849,N,01057.07207,E,25.687,203.36,406.007000,12.940000,9.743648,163901.80,187060
163902.00,4437.71043,N,01057.06748,E,28.384,206.45,1682,163902.008073,4437.71653,N,01057.07088,E,25.683,203.65,395.133000,8.073000,11.351283,163902.10,91927
163902.50,4437.70688,N,01057.06491,E,28.885,207.61,1683,163902.504975,4437.71329,N,01057.06883,E,25.467,204.51,496.902000,4.975000,11.938079,163902.60,95025
163903.00,4437.70332,N,01057.06218,E,29.437,209.11,1684,163903.008988,4437.70943,N,01057.06632,E,25.275,205.40,504.013000,8.988000,11.392065,163903.20,191012
163903.30,4437.70117,N,01057.06044,E,29.934,210.82,1685,163903.305973,4437.70816,N,01057.06543,E,25.455,206.62,296.985000,5.973000,13.041440,163903.40,94027
163903.80,4437.69751,N,01057.05742,E,30.707,210.87,1686,163903.807971,4437.70502,N,01057.06312,E,25.756,208.14,501.998000,7.971000,14.023793,163903.90,92029
163904.10,4437.69531,N,01057.05549,E,31.117,211.97,1687,163904.121078,4437.70313,N,01057.06166,E,26.044,209.37,313.107000,21.078000,14.611529,163904.20,78922
163904.40,4437.69312,N,01057.05349,E,31.286,213.25,1688,163904.403049,4437.70064,N,01057.05965,E,25.648,209.99,281.971000,3.049000,14.059868,163904.60,196951
163904.70,4437.69098,N,01057.05140,E,31.498,215.31,1689,163904.700944,4437.69941,N,01057.05862,E,25.573,210.86,297.895000,0.944000,15.774095,163904.80,99056
163905.10,4437.68817,N,01057.04847,E,31.348,217.33,1690,163905.103023,4437.69578,N,01057.05544,E,25.600,213.10,402.079000,3.023000,14.259219,163905.40,296977
163905.50,4437.68544,N,01057.04541,E,31.319,218.84,1691,163905.506034,4437.69281,N,01057.05268,E,25.674,214.23,403.011000,6.034000,13.833533,163905.90,393966
163905.90,4437.68281,N,01057.04220,E,31.446,221.60,1692,163905.904032,4437.69108,N,01057.05100,E,25.460,215.06,397.998000,4.032000,15.554755,163906.20,295968
163906.30,4437.68027,N,01057.03884,E,31.409,223.73,1693,163906.304049,4437.68936,N,01057.04931,E,25.099,215.50,400.017000,4.049000,17.139795,163906.50,195951
163906.70,4437.67783,N,01057.03533,E,31.517,226.27,1694,163906.703968,4437.68768,N,01057.04757,E,24.853,216.37,399.919000,3.968000,18.624490,163906.80,96032
163907.10,4437.67550,N,01057.03164,E,31.740,229.32,1695,163907.106991,4437.68548,N,01057.04522,E,24.575,217.60,403.023000,6.991000,18.944043,163907.20,93009
163907.50,4437.67329,N,01057.02778,E,31.692,232.02,1696,163907.506019,4437.68338,N,01057.04278,E,24.422,220.22,399.028000,6.019000,19.239428,163907.60,93981
163908.00,4437.67074,N,01057.02275,E,31.855,235.93,1697,163908.008966,4437.68039,N,01057.03893,E,23.972,223.18,502.947000,8.966000,18.538496,163908.20,191034
163908.50,4437.66839,N,01057.01749,E,31.852,238.95,1698,163908.509037,4437.67849,N,01057.03632,E,23.750,225.40,500.071000,9.037000,19.561453,163908.60,90963
163909.00,4437.66628,N,01057.01205,E,31.837,241.97,1699,163909.005023,4437.67621,N,01057.03286,E,23.861,227.74,495.986000,5.023000,19.444906,163909.10,94977
163909.50,4437.66440,N,01057.00660,E,30.650,245.49,1700,163909.507974,4437.67366,N,01057.02853,E,24.252,231.59,502.951000,7.974000,18.393091,163909.70,192026
163910.00,4437.66279,N,01057.00119,E,29.471,248.19,1701,163910.010332,4437.67208,N,01057.02557,E,23.539,233.68,502.358000,10.332000,18.723018,163910.10,89668
163910.50,4437.66146,N,01056.99592,E,28.208,251.87,1702,163910.506411,4437.66913,N,01057.01943,E,23.764,237.27,496.079000,6.411000,15.886866,163910.90,393589
163910.70,4437.66102,N,01056.99389,E,27.104,253.39,1703,163910.901418,4437.66880,N,01057.01865,E,23.509,238.30,395.007000,201.418000,16.239620,163911.00,98582
163911.10,4437.66025,N,01056.98991,E,26.012,255.39,1704,163911.109019,4437.66778,N,01057.01628,E,23.675,239.06,207.601000,9.019000,16.064794,163911.30,190981
163911.70,4437.65944,N,01056.98412,E,24.496,260.70,1705,163911.703103,4437.66621,N,01057.01234,E,23.176,241.52,594.084000,3.103000,15.164101,163911.80,96897
163912.30,4437.65911,N,01056.97867,E,22.693,266.99,1706,163912.305004,4437.66448,N,01057.00758,E,22.435,243.72,601.901000,5.004000,13.235082,163912.40,94996
163912.70,4437.65915,N,01056.97521,E,21.965,272.24,1707,163912.709954,4437.66345,N,01057.00438,E,22.198,246.47,404.950000,9.954000,11.874604,163912.80,90046
